passport,destination,type,days,confidence
NE,NI,visa-on-arrival,30,high
NE,NL,visa-required,,high
NE,NO,visa-required,,high
NE,NP,visa-on-arrival,90,high
NE,NR,visa-required,,high
NE,NZ,visa-required,,high
NE,OM,e-visa,28,high
NE,PA,visa-required,,high
NE,PE,visa-required,,high
NE,PG,e-visa,,high
NE,PH,visa-free,30,high
NE,PK,e-visa,,medium
NE,PL,visa-required,,high
NE,PS,visa-free,,disputed
NE,PT,visa-required,,high
NE,PW,visa-on-arrival,30,high
NE,PY,visa-required,,high
NE,QA,e-visa,,high
NE,RO,visa-required,,high
NE,RS,visa-required,,high
NE,RU,visa-required,,high
NE,RW,visa-on-arrival,30,disputed
NE,SA,visa-required,,high
NE,SB,visa-required,,high
NE,SC,visa-free,90,medium
NE,SD,visa-required,,high
NE,SE,visa-required,,high
NE,SG,visa-free,30,high
NE,SI,visa-required,,high
NE,SK,visa-required,,high
NE,SL,visa-free,,high
NE,SM,visa-required,,high
NE,SN,visa-free,90,high
NE,SO,e-visa,30,high
NE,SR,e-visa,,disputed
NE,SS,e-visa,,high
NE,ST,e-visa,15,high
NE,SV,visa-required,,disputed
NE,SY,e-visa,,high
NE,SZ,visa-required,,high
NE,TD,visa-free,90,high
NE,TG,visa-free,,high
NE,TH,e-visa,,high
NE,TJ,e-visa,45,high
NE,TL,visa-on-arrival,30,high
NE,TM,visa-required,,high
NE,TN,visa-free,,high
NE,TO,visa-required,,high
NE,TR,visa-required,,high
NE,TT,e-visa,,disputed
NE,TV,visa-on-arrival,30,high
NE,TW,visa-required,,high
NE,TZ,e-visa,90,high
NE,UA,visa-required,,high
NE,UG,e-visa,,high
NE,US,refused,,disputed
NE,UY,visa-required,,high
NE,UZ,visa-required,,high
NE,VA,visa-required,,high
NE,VC,visa-free,30,high
NE,VE,visa-required,,high
NE,VN,e-visa,30,high
NE,VU,e-visa,,high
NE,WS,visa-free,60,disputed
NE,XK,visa-required,,high
NE,YE,visa-required,,high
NE,ZA,e-visa,,high
NE,ZM,e-visa,90,high
NE,ZW,e-visa,90,high
NG,AD,visa-required,,high
NG,AE,e-visa,,high
NG,AF,e-visa,30,disputed
NG,AG,e-visa,30,high
NG,AL,e-visa,,high
NG,AM,visa-required,,high
NG,AO,e-visa,,disputed
NG,AR,visa-required,,high
NG,AT,visa-required,,high
NG,AU,visa-required,,disputed
NG,AZ,visa-required,,high
NG,BA,visa-required,,high
NG,BB,visa-free,180,high
NG,BD,visa-required,,high
NG,BE,visa-required,,high
NG,BF,visa-free,,high
NG,BG,visa-required,,high
NG,BH,e-visa,,high
NG,BI,visa-required,,disputed
NG,BJ,visa-free,90,high
NG,BN,visa-required,,high
NG,BO,visa-required,,disputed
NG,BR,visa-required,,high
NG,BS,e-visa,,high
NG,BT,e-visa,,high
NG,BW,e-visa,,high
NG,BY,visa-required,,high
NG,BZ,visa-required,,high
NG,CA,visa-required,,high
NG,CD,e-visa,7,high
NG,CF,visa-required,,high
NG,CG,visa-required,,high
NG,CH,visa-required,,high
NG,CI,visa-free,90,high
NG,CL,visa-required,,high
NG,CM,visa-free,90,high
NG,CN,visa-required,,high
NG,CO,e-visa,,high
NG,CR,visa-required,,high
NG,CU,visa-required,,high
NG,CV,visa-free,,high
NG,CY,visa-required,,high
NG,CZ,visa-required,,high
NG,DE,visa-required,,high
NG,DJ,e-visa,31,disputed
NG,DK,visa-required,,high
NG,DM,visa-free,180,high
NG,DO,visa-required,,high
NG,DZ,visa-required,,high
NG,EC,visa-required,,disputed
NG,EE,visa-required,,high
NG,EG,visa-required,,high
NG,ER,visa-required,,high
NG,ES,visa-required,,high
NG,ET,visa-on-arrival,90,disputed
NG,FI,visa-required,,high
NG,FJ,visa-free,120,high
NG,FM,visa-free,30,high
NG,FR,visa-required,,high
NG,GA,e-visa,,high
NG,GB,visa-required,,high
NG,GD,visa-required,,high
NG,GE,visa-required,,high
NG,GH,visa-free,90,high
NG,GM,visa-free,90,high
NG,GN,visa-free,,high
NG,GQ,e-visa,,high
NG,GR,visa-required,,high
NG,GT,visa-required,,high
NG,GW,visa-free,,high
NG,GY,visa-required,,disputed
NG,HK,e-visa,,high
NG,HN,visa-required,,high
NG,HR,visa-required,,high
NG,HT,visa-free,90,high
NG,HU,visa-required,,high
NG,ID,visa-required,,disputed
NG,IE,visa-required,,high
NG,IL,visa-required,,disputed
NG,IN,visa-required,,high
NG,IQ,e-visa,,high
NG,IR,visa-on-arrival,30,high
NG,IS,visa-required,,high
NG,IT,visa-required,,high
NG,JM,visa-required,,high
NG,JO,visa-required,,high
NG,JP,visa-required,,high
NG,KE,visa-free,60,high
NG,KG,e-visa,,high
NG,KH,visa-on-arrival,30,high
NG,KI,visa-free,90,high
NG,KM,visa-on-arrival,,high
NG,KN,visa-free,90,high
NG,KP,visa-required,,high
NG,KR,visa-required,,disputed
NG,KW,visa-required,,high
NG,KZ,e-visa,,high
NG,LA,visa-required,,high
NG,LB,visa-on-arrival,30,high
NG,LC,visa-required,,high
NG,LI,visa-required,,high
NG,LK,visa-required,,high
NG,LR,visa-free,,high
NG,LS,e-visa,,disputed
NG,LT,visa-required,,high
NG,LU,visa-required,,high
NG,LV,visa-required,,high
NG,LY,e-visa,,high
NG,MA,visa-required,,high
NG,MC,visa-required,,high
NG,MD,visa-required,,disputed
NG,ME,visa-required,,high
NG,MG,visa-on-arrival,90,high
NG,MH,visa-required,,high
NG,MK,visa-required,,high
NG,ML,visa-free,,high
NG,MM,visa-required,,high
NG,MN,visa-required,,high
NG,MO,visa-required,,high
NG,MR,e-visa,,high
NG,MT,visa-required,,high
NG,MU,visa-on-arrival,,high
NG,MV,visa-on-arrival,30,high
NG,MW,e-visa,,high
NG,MX,visa-required,,high
NG,MY,e-visa,,high
NG,MZ,visa-on-arrival,30,high
NG,NA,visa-on-arrival,,disputed
NG,NE,visa-free,,high
NG,NI,visa-required,,high
NG,NL,visa-required,,high
NG,NO,visa-required,,high
NG,NP,visa-required,,high
NG,NR,visa-required,,high
NG,NZ,visa-required,,high
NG,OM,visa-required,,disputed
NG,PA,visa-required,,high
NG,PE,visa-required,,high
NG,PG,visa-required,,disputed
NG,PH,e-visa,59,disputed
NG,PK,e-visa,,medium
NG,PL,visa-required,,high
NG,PS,visa-free,,disputed
NG,PT,visa-required,,high
NG,PW,visa-on-arrival,30,high
NG,PY,visa-required,,high
NG,QA,e-visa,,high
NG,RO,visa-required,,high
NG,RS,visa-required,,high
NG,RU,visa-required,,high
NG,RW,visa-on-arrival,30,disputed
NG,SA,visa-required,,high
NG,SB,visa-required,,high
NG,SC,visa-required,,disputed
NG,SD,visa-required,,high
NG,SE,visa-required,,high
NG,SG,visa-required,,disputed
NG,SI,visa-required,,high
NG,SK,visa-required,,high
NG,SL,visa-free,,high
NG,SM,visa-required,,high
NG,SN,visa-free,90,high
NG,SO,e-visa,30,high
NG,SR,e-visa,,high
NG,SS,e-visa,,medium
NG,ST,e-visa,15,high
NG,SV,visa-required,,disputed
NG,SY,e-visa,,high
NG,SZ,visa-required,,high
NG,TD,visa-free,90,high
NG,TG,visa-free,,high
NG,TH,e-visa,,high
NG,TJ,e-visa,,high
NG,TL,visa-on-arrival,30,high
NG,TM,visa-required,,high
NG,TN,visa-required,,high
NG,TO,visa-required,,high
NG,TR,visa-required,,high
NG,TT,e-visa,,disputed
NG,TV,visa-on-arrival,30,high
NG,TW,visa-required,,high
NG,TZ,visa-required,,disputed
NG,UA,visa-required,,high
NG,UG,visa-on-arrival,,disputed
NG,US,visa-required,,high
NG,UY,visa-required,,high
NG,UZ,visa-required,,high
NG,VA,visa-required,,high
NG,VC,visa-required,,high
NG,VE,visa-required,,high
NG,VN,e-visa,90,high
NG,VU,visa-free,30,high
NG,WS,visa-on-arrival,,medium
NG,XK,visa-required,,high
NG,YE,visa-required,,high
NG,ZA,e-visa,,high
NG,ZM,e-visa,,high
NG,ZW,e-visa,,high
NI,AD,visa-free,90,high
NI,AE,e-visa,,high
NI,AF,e-visa,30,disputed
NI,AG,e-visa,,high
NI,AL,visa-free,90,high
NI,AM,visa-on-arrival,120,disputed
NI,AO,e-visa,,disputed
NI,AR,visa-free,90,high
NI,AT,visa-free,90,high
NI,AU,visa-required,,disputed
NI,AZ,visa-required,,high
NI,BA,visa-free,90,high
NI,BB,visa-free,90,high
NI,BD,visa-on-arrival,,high
NI,BE,visa-free,90,high
NI,BF,e-visa,,high
NI,BG,visa-free,90,high
NI,BH,e-visa,,high
NI,BI,visa-on-arrival,30,high
NI,BJ,e-visa,30,high
NI,BN,visa-required,,high
NI,BO,visa-on-arrival,,disputed
NI,BR,visa-free,90,high
NI,BS,visa-free,90,high
NI,BT,e-visa,90,high
NI,BW,e-visa,,high
NI,BY,visa-free,30,high
NI,BZ,visa-free,90,high
NI,CA,visa-required,,high
NI,CD,e-visa,90,high
NI,CF,visa-required,,high
NI,CG,visa-required,,high
NI,CH,visa-free,90,high
NI,CI,e-visa,,disputed
NI,CL,visa-free,90,high
NI,CM,e-visa,,high
NI,CN,visa-required,,high
NI,CO,e-visa,,high
NI,CR,visa-required,,high
NI,CU,e-visa,90,high
NI,CV,visa-on-arrival,45,high
NI,CY,visa-free,90,high
NI,CZ,visa-free,90,high
NI,DE,visa-free,90,high
NI,DJ,e-visa,31,disputed
NI,DK,visa-free,90,high
NI,DM,visa-free,180,high
NI,DO,visa-free,90,high
NI,DZ,visa-required,,high
NI,EC,visa-free,90,high
NI,EE,visa-free,90,high
NI,EG,visa-on-arrival,30,high
NI,ER,visa-required,,high
NI,ES,visa-free,90,high
NI,ET,e-visa,90,high
NI,FI,visa-free,90,high
NI,FJ,visa-required,,high
NI,FM,visa-free,30,high
NI,FR,visa-free,90,high
NI,GA,e-visa,,high
NI,GB,visa-required,,disputed
NI,GD,visa-required,,disputed
NI,GE,e-visa,,disputed
NI,GH,visa-required,,high
NI,GM,visa-free,,disputed
NI,GN,e-visa,,high
NI,GQ,e-visa,,high
NI,GR,visa-free,90,high
NI,GT,visa-free,90,high
NI,GW,visa-on-arrival,90,high
NI,GY,visa-required,,disputed
NI,HK,e-visa,,medium
NI,HN,visa-free,90,high
NI,HR,visa-free,90,high
NI,HT,visa-free,90,high
NI,HU,visa-free,90,high
NI,ID,e-visa,,high
NI,IE,visa-required,,disputed
NI,IL,visa-required,,disputed
NI,IN,e-visa,60,high
NI,IQ,e-visa,,high
NI,IR,visa-on-arrival,30,high
NI,IS,visa-free,90,high
NI,IT,visa-free,90,high
NI,JM,visa-required,,high
NI,JO,visa-on-arrival,,high
NI,JP,visa-required,,high
NI,KE,eta,90,high
NI,KG,e-visa,,high
NI,KH,visa-on-arrival,30,high
NI,KI,visa-required,,high
NI,KM,visa-on-arrival,45,high
NI,KN,visa-free,90,high
NI,KP,visa-required,,high
NI,KR,eta,90,high
NI,KW,visa-required,,high
NI,KZ,visa-free,30,high
NI,LA,visa-on-arrival,30,high
NI,LB,visa-required,,high
NI,LC,visa-on-arrival,,high
NI,LI,visa-free,90,high
NI,LK,visa-on-arrival,30,high
NI,LR,e-visa,,high
NI,LS,e-visa,,disputed
NI,LT,visa-free,90,high
NI,LU,visa-free,90,high
NI,LV,visa-free,90,high
NI,LY,e-visa,,high
NI,MA,visa-required,,high
NI,MC,visa-free,90,high
NI,MD,visa-free,90,high
NI,ME,visa-free,90,high
NI,MG,visa-on-arrival,90,high
NI,MH,visa-required,,disputed
NI,MK,visa-free,90,high
NI,ML,visa-required,,high
NI,MM,visa-required,,high
NI,MN,e-visa,,high
NI,MO,visa-on-arrival,,medium
NI,MR,e-visa,,high
NI,MT,visa-free,90,high
NI,MU,visa-free,90,disputed
NI,MV,visa-on-arrival,30,high
NI,MW,visa-on-arrival,,high
NI,MX,visa-required,,high
NI,MY,visa-free,30,high
NI,MZ,visa-on-arrival,30,high
NI,NA,visa-on-arrival,90,high
NI,NE,visa-required,,high
NI,NG,e-visa,,high
NI,NL,visa-free,90,high
NI,NO,visa-free,90,high
NI,NP,visa-on-arrival,150,high
NI,NR,visa-required,,high
NI,NZ,visa-required,,high
NI,OM,e-visa,,high
NI,PA,visa-free,90,high
NI,PE,visa-required,,high
NI,PG,e-visa,,high
NI,PH,visa-free,30,high
NI,PK,e-visa,,high
NI,PL,visa-free,90,high
NI,PS,visa-free,,medium
NI,PT,visa-free,90,high
NI,PW,visa-on-arrival,30,high
NI,PY,visa-free,90,high
NI,QA,visa-free,30,high
NI,RO,visa-free,90,high
NI,RS,visa-required,,high
NI,RU,visa-free,90,high
NI,RW,visa-on-arrival,30,high
NI,SA,visa-required,,disputed
NI,SB,visa-required,,high
NI,SC,visa-on-arrival,90,disputed
NI,SD,visa-required,,high
NI,SE,visa-free,90,high
NI,SG,visa-free,30,high
NI,SI,visa-free,90,high
NI,SK,visa-free,90,high
NI,SL,e-visa,,high
NI,SM,visa-free,90,high
NI,SN,visa-required,,high
NI,SO,e-visa,30,high
NI,SR,eta,,medium
NI,SS,e-visa,,high
NI,ST,e-visa,,high
NI,SV,visa-free,90,high
NI,SY,e-visa,,high
NI,SZ,visa-required,,high
NI,TD,e-visa,,high
NI,TG,e-visa,15,high
NI,TH,e-visa,,high
NI,TJ,e-visa,,high
NI,TL,visa-on-arrival,30,high
NI,TM,visa-required,,high
NI,TN,visa-required,,high
NI,TO,visa-required,,high
NI,TR,visa-free,90,high
NI,TT,visa-free,90,high
NI,TV,visa-on-arrival,30,high
NI,TW,visa-free,90,medium
NI,TZ,visa-on-arrival,,high
NI,UA,e-visa,,high
NI,UG,e-visa,,high
NI,US,visa-required,,high
NI,UY,visa-free,90,high
NI,UZ,visa-free,30,high
NI,VA,visa-free,90,high
NI,VC,visa-free,30,high
NI,VE,visa-free,90,high
NI,VN,e-visa,90,high
NI,VU,visa-required,,disputed
NI,WS,visa-on-arrival,60,high
NI,XK,visa-free,90,medium
NI,YE,visa-required,,high
NI,ZA,visa-required,,high
NI,ZM,visa-on-arrival,90,high
NI,ZW,visa-on-arrival,,high
NL,AD,visa-free,,high
NL,AE,visa-free,90,high
NL,AF,e-visa,,disputed
NL,AG,visa-free,180,high
NL,AL,visa-free,90,high
NL,AM,visa-free,180,high
NL,AO,visa-free,30,high
NL,AR,visa-free,90,high
NL,AT,visa-free,,high
NL,AU,eta,,medium
NL,AZ,e-visa,30,high
NL,BA,visa-free,90,high
NL,BB,visa-free,90,high
NL,BD,visa-on-arrival,30,high
NL,BE,visa-free,,high
NL,BF,e-visa,30,high
NL,BG,visa-free,,high
NL,BH,visa-on-arrival,14,high
NL,BI,visa-on-arrival,30,high
NL,BJ,e-visa,30,high
NL,BN,visa-free,90,high
NL,BO,visa-free,90,high
NL,BR,visa-free,90,high
NL,BS,visa-free,240,high
NL,BT,e-visa,,high
NL,BW,visa-free,90,high
NL,BY,visa-free,30,high
NL,BZ,visa-free,30,high
NL,CA,eta,180,high
NL,CD,e-visa,7,high
NL,CF,visa-required,,high
NL,CG,visa-required,,high
NL,CH,visa-free,,high
NL,CI,e-visa,90,disputed
NL,CL,visa-free,90,high
NL,CM,e-visa,,high
NL,CN,visa-free,30,high
NL,CO,visa-free,90,high
NL,CR,visa-free,90,high
NL,CU,e-visa,90,high
NL,CV,visa-free,30,high
NL,CY,visa-free,,high
NL,CZ,visa-free,,high
NL,DE,visa-free,,high
NL,DJ,e-visa,90,disputed
NL,DK,visa-free,,high
NL,DM,visa-free,90,high
NL,DO,visa-free,90,high
NL,DZ,visa-required,,high
NL,EC,visa-free,90,high
NL,EE,visa-free,,high
NL,EG,visa-on-arrival,30,high
NL,ER,visa-required,,high
NL,ES,visa-free,,high
NL,ET,visa-on-arrival,90,high
NL,FI,visa-free,,high
NL,FJ,visa-free,120,high
NL,FM,visa-free,90,high
NL,FR,visa-free,,high
NL,GA,e-visa,90,high
NL,GB,eta,180,high
NL,GD,visa-free,90,high
NL,GE,visa-free,365,high
NL,GH,visa-required,,high
NL,GM,visa-free,90,high
NL,GN,e-visa,90,high
NL,GQ,e-visa,,high
NL,GR,visa-free,,high
NL,GT,visa-free,90,high
NL,GW,visa-on-arrival,,high
NL,GY,visa-free,90,high
NL,HK,visa-free,90,medium
NL,HN,visa-free,90,high
NL,HR,visa-free,,high
NL,HT,visa-free,90,high
NL,HU,visa-free,,high
NL,ID,visa-on-arrival,30,high
NL,IE,visa-free,,high
NL,IL,eta,90,high
NL,IN,e-visa,30,high
NL,IQ,e-visa,30,high
NL,IR,e-visa,30,disputed
NL,IS,visa-free,,high
NL,IT,visa-free,,high
NL,JM,visa-free,90,high
NL,JO,visa-on-arrival,,high
NL,JP,visa-free,90,high
NL,KE,eta,90,high
NL,KG,visa-free,60,high
NL,KH,visa-on-arrival,30,high
NL,KI,visa-free,90,high
NL,KM,visa-on-arrival,45,high
NL,KN,visa-free,90,high
NL,KP,visa-required,,high
NL,KR,visa-free,90,high
NL,KW,visa-on-arrival,90,high
NL,KZ,visa-free,30,high
NL,LA,visa-on-arrival,30,high
NL,LB,visa-on-arrival,30,high
NL,LC,visa-free,90,high
NL,LI,visa-free,,high
NL,LK,visa-on-arrival,60,high
NL,LR,e-visa,90,high
NL,LS,visa-free,14,high
NL,LT,visa-free,,high
NL,LU,visa-free,,high
NL,LV,visa-free,,high
NL,LY,e-visa,,high
NL,MA,visa-free,90,high
NL,MC,visa-free,,high
NL,MD,visa-free,90,high
NL,ME,visa-free,90,high
NL,MG,visa-on-arrival,90,high
NL,MH,visa-free,90,high
NL,MK,visa-free,90,high
NL,ML,visa-required,,high
NL,MM,e-visa,28,high
NL,MN,visa-free,30,high
NL,MO,visa-free,90,medium
NL,MR,e-visa,30,high
NL,MT,visa-free,,high
NL,MU,visa-free,90,high
NL,MV,visa-on-arrival,30,high
NL,MW,visa-on-arrival,30,disputed
NL,MX,visa-free,180,high
NL,MY,visa-free,90,high
NL,MZ,visa-free,30,high
NL,NA,visa-on-arrival,90,high
NL,NE,visa-required,,high
NL,NG,e-visa,90,high
NL,NI,visa-free,90,high
NL,NO,visa-free,,high
NL,NP,visa-on-arrival,90,high
NL,NR,visa-required,,high
NL,NZ,eta,,medium
NL,OM,visa-free,14,disputed
NL,PA,visa-free,90,high
NL,PE,visa-free,90,high
NL,PG,e-visa,60,disputed
NL,PH,visa-free,30,high
NL,PK,e-visa,90,high
NL,PL,visa-free,,high
NL,PS,visa-free,,medium
NL,PT,visa-free,,high
NL,PW,visa-free,90,high
NL,PY,visa-free,90,high
NL,QA,visa-free,90,disputed
NL,RO,visa-free,,high
NL,RS,visa-free,90,high
NL,RU,e-visa,16,high
NL,RW,visa-on-arrival,30,high
NL,SA,visa-on-arrival,90,high
NL,SB,visa-free,90,high
NL,SC,visa-free,90,high
NL,SD,visa-required,,high
NL,SE,visa-free,,high
NL,SG,visa-free,90,high
NL,SI,visa-free,,high
NL,SK,visa-free,,high
NL,SL,visa-on-arrival,30,high
NL,SM,visa-free,,high
NL,SN,visa-free,90,high
NL,SO,e-visa,30,high
NL,SR,visa-free,90,high
NL,SS,e-visa,,high
NL,ST,visa-free,15,high
NL,SV,visa-free,90,high
NL,SY,e-visa,,high
NL,SZ,visa-free,30,high
NL,TD,e-visa,90,high
NL,TG,e-visa,15,high
NL,TH,visa-free,60,high
NL,TJ,visa-free,30,high
NL,TL,visa-free,90,high
NL,TM,visa-required,,high
NL,TN,visa-free,90,high
NL,TO,visa-free,90,high
NL,TR,visa-free,90,high
NL,TT,visa-free,90,high
NL,TV,visa-free,90,high
NL,TW,visa-free,90,medium
NL,TZ,visa-on-arrival,90,high
NL,UA,visa-free,90,high
NL,UG,e-visa,90,high
NL,US,visa-free,90,high
NL,UY,visa-free,90,high
NL,UZ,visa-free,30,high
NL,VA,visa-free,,high
NL,VC,visa-free,90,high
NL,VE,visa-free,90,high
NL,VN,visa-free,45,high
NL,VU,visa-free,90,high
NL,WS,visa-free,90,high
NL,XK,visa-free,90,high
NL,YE,visa-required,,high
NL,ZA,visa-free,90,high
NL,ZM,visa-free,30,high
NL,ZW,visa-on-arrival,30,high
NO,AD,visa-free,90,high
NO,AE,visa-free,90,high
NO,AF,e-visa,30,disputed
NO,AG,visa-free,180,high
NO,AL,visa-free,90,high
NO,AM,visa-free,180,high
NO,AO,visa-free,30,high
NO,AR,visa-free,90,high
NO,AT,visa-free,,high
NO,AU,eta,,medium
NO,AZ,e-visa,30,high
NO,BA,visa-free,90,high
NO,BB,visa-free,180,high
NO,BD,visa-on-arrival,30,high
NO,BE,visa-free,,high
NO,BF,visa-on-arrival,30,disputed
NO,BG,visa-free,,high
NO,BH,visa-on-arrival,14,high
NO,BI,visa-on-arrival,30,high
NO,BJ,e-visa,30,high
NO,BN,visa-free,90,high
NO,BO,visa-free,90,high
NO,BR,visa-free,90,high
NO,BS,visa-free,240,high
NO,BT,e-visa,90,high
NO,BW,visa-free,90,high
NO,BY,visa-free,10,high
NO,BZ,visa-free,,high
NO,CA,eta,180,high
NO,CD,e-visa,7,high
NO,CF,visa-required,,high
NO,CG,visa-required,,high
NO,CH,freedom-of-movement,,high
NO,CI,e-visa,90,disputed
NO,CL,visa-free,90,high
NO,CM,e-visa,,high
NO,CN,visa-free,30,high
NO,CO,visa-free,90,high
NO,CR,visa-free,90,high
NO,CU,e-visa,90,high
NO,CV,visa-free,30,medium
NO,CY,visa-free,,high
NO,CZ,visa-free,,high
NO,DE,freedom-of-movement,,high
NO,DJ,e-visa,90,disputed
NO,DK,freedom-of-movement,,high
NO,DM,visa-free,180,high
NO,DO,visa-free,30,high
NO,DZ,visa-required,,high
NO,EC,visa-free,90,high
NO,EE,visa-free,,high
NO,EG,visa-on-arrival,30,high
NO,ER,visa-required,,high
NO,ES,freedom-of-movement,,high
NO,ET,visa-on-arrival,90,high
NO,FI,freedom-of-movement,,high
NO,FJ,visa-free,120,high
NO,FM,visa-free,90,high
NO,FR,freedom-of-movement,,high
NO,GA,e-visa,90,high
NO,GB,eta,180,high
NO,GD,visa-free,90,high
NO,GE,visa-free,365,high
NO,GH,visa-required,,high
NO,GM,visa-free,90,high
NO,GN,e-visa,90,high
NO,GQ,e-visa,,high
NO,GR,visa-free,,high
NO,GT,visa-free,90,high
NO,GW,visa-on-arrival,90,high
NO,GY,visa-free,90,high
NO,HK,visa-free,90,high
NO,HN,visa-free,90,high
NO,HR,visa-free,,high
NO,HT,visa-free,90,high
NO,HU,visa-free,,high
NO,ID,visa-on-arrival,30,high
NO,IE,visa-free,,high
NO,IL,eta,90,high
NO,IN,e-visa,30,high
NO,IQ,e-visa,,high
NO,IR,visa-free,,disputed
NO,IS,visa-free,,high
NO,IT,visa-free,,high
NO,JM,visa-free,90,high
NO,JO,visa-on-arrival,30,high
NO,JP,visa-free,90,high
NO,KE,eta,90,high
NO,KG,visa-free,60,high
NO,KH,visa-on-arrival,30,high
NO,KI,visa-free,90,high
NO,KM,visa-on-arrival,45,high
NO,KN,eta,90,high
NO,KP,visa-required,,high
NO,KR,visa-free,90,medium
NO,KW,visa-on-arrival,90,high
NO,KZ,visa-free,30,high
NO,LA,visa-free,15,disputed
NO,LB,visa-on-arrival,30,high
NO,LC,visa-free,90,high
NO,LI,visa-free,,high
NO,LK,visa-on-arrival,60,high
NO,LR,e-visa,,high
NO,LS,visa-free,14,high
NO,LT,visa-free,,high
NO,LU,visa-free,,high
NO,LV,visa-free,,high
NO,LY,e-visa,,high
NO,MA,visa-free,90,high
NO,MC,visa-free,,high
NO,MD,visa-free,90,high
NO,ME,visa-free,90,high
NO,MG,visa-on-arrival,60,high
NO,MH,visa-on-arrival,90,high
NO,MK,visa-free,90,high
NO,ML,visa-required,,high
NO,MM,e-visa,28,high
NO,MN,visa-free,30,high
NO,MO,visa-free,90,high
NO,MR,e-visa,,high
NO,MT,visa-free,,high
NO,MU,visa-free,180,high
NO,MV,visa-on-arrival,30,high
NO,MW,visa-free,30,high
NO,MX,visa-free,180,high
NO,MY,visa-free,90,high
NO,MZ,visa-free,30,high
NO,NA,visa-on-arrival,30,high
NO,NE,visa-required,,high
NO,NG,e-visa,90,high
NO,NI,visa-free,90,high
NO,NL,visa-free,90,high
NO,NP,visa-on-arrival,90,high
NO,NR,visa-required,,high
NO,NZ,eta,,medium
NO,OM,visa-free,14,disputed
NO,PA,visa-free,90,high
NO,PE,visa-free,90,high
NO,PG,eta,,medium
NO,PH,visa-free,30,high
NO,PK,e-visa,90,high
NO,PL,visa-free,,high
NO,PS,visa-free,,high
NO,PT,freedom-of-movement,,high
NO,PW,visa-free,90,disputed
NO,PY,visa-free,90,high
NO,QA,visa-free,90,disputed
NO,RO,visa-free,,high
NO,RS,visa-free,90,high
NO,RU,e-visa,16,high
NO,RW,visa-on-arrival,30,high
NO,SA,visa-on-arrival,90,high
NO,SB,visa-free,90,high
NO,SC,visa-free,90,high
NO,SD,visa-required,,high
NO,SE,visa-free,,high
NO,SG,visa-free,90,high
NO,SI,visa-free,,high
NO,SK,visa-free,,high
NO,SL,visa-on-arrival,30,high
NO,SM,visa-free,90,high
NO,SN,visa-on-arrival,90,high
NO,SO,e-visa,,high
NO,SR,visa-free,90,high
NO,SS,e-visa,90,high
NO,ST,visa-free,15,high
NO,SV,visa-free,90,high
NO,SY,e-visa,,high
NO,SZ,visa-free,30,high
NO,TD,e-visa,90,high
NO,TG,e-visa,15,high
NO,TH,visa-free,60,high
NO,TJ,visa-free,30,high
NO,TL,visa-free,90,high
NO,TM,visa-required,,high
NO,TN,visa-free,90,high
NO,TO,visa-free,90,high
NO,TR,visa-free,90,high
NO,TT,visa-free,90,high
NO,TV,visa-free,90,high
NO,TW,visa-free,90,high
NO,TZ,visa-on-arrival,90,high
NO,UA,visa-free,90,high
NO,UG,e-visa,90,high
NO,US,visa-free,90,high
NO,UY,visa-free,90,high
